Timestamp,Speaker,Role,Content,Date,Filename
10:30,Vikki Manson,Federation of Small Businesses,"Yes, absolutely. I joined the FSB back in January. Since then, I have responded to seven consultations on various topics. Having spoken to our members, all of which are small businesses, I realise that many of them are not even aware of what consultations are and that, much of the time, they do not understand their content or the impact that they will have on their business.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,Vikki Manson,Federation of Small Businesses,"I feel as though those who are running the consultations are at arm’s length from small businesses. We have responded to quite a number of consultations on topics such as the circular economy and heat in buildings. There is a bit of a disconnect between small businesses and Government when consultations are held. It is usually organisations such as ours that would respond to them, but it is difficult to engage with small businesses to understand their opinions on the content of consultations. We try to reach out to understand their views and we hold round-table sessions, but small businesses suffer hugely from lack of time, so it is difficult to get them engaged. There are concerns that there have been a lot of paperwork, consultations and strategies without engaging with small businesses and understanding their views.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,The Convener,,You think that the Government is paying lip service rather than seriously consulting with the small business sector.,2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,Vikki Manson,,"Yes. There are probably more creative ways to understand how consultations have an impact on small businesses. My head of policy at the FSB has been involved with the new deal for business regulatory sub-group. Over the past few weeks, some progress has been made on that, and there has been a commitment to analyse the deeper and cumulative impact of regulations on small businesses through a more detailed business and regulatory impact assessment. It is great that there has been progress, but we need to understand how that approach will be rolled out and how engagement with small businesses will take place.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,The Convener,,"I am going to call our next witness Mr Lonsdale, rather than David. As four of the five male witnesses today are called David, that will make life a wee bit less confusing. We had a Richard on the earlier panel, just as a token, but you really have to be called David to give evidence here. For example, on previous occasions we have heard from David Eiser and David Phillips—there have been loads of Davids.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,The Convener,,"Mr Lonsdale, Vikki Manson touched on the regulatory burden, and you expressed concern about that in your submission. Will you expand on that a wee bit?",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,David Lonsdale,Scottish Retail Consortium,"Thanks for the invitation to be here today. On the previous question, about consultations, and on your point about the regulatory burden, convener, I echo many of Vikki Manson’s points.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,David Lonsdale,Scottish Retail Consortium,"In addition to our written submission, we have sent committee members a paper that we published on our Scottish budget recommendations. It outlines a number of regulatory initiatives that the Scottish Government is pursuing at present. Of course, we must also be cognisant of the fact that the new UK Government has quite a rich regulatory agenda, much of which we heard about in the King’s speech a few weeks ago. That is a lot to take on at a time when trading conditions for the sector are pretty tough. At the moment, we publish our retail sales and shopper footfall data every month. The most recent figures, which cover the past 12 months, show that retail sales in Scotland fell by 0.3 per cent.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,David Lonsdale,Scottish Retail Consortium,"We were encouraged by the programme for government that was issued the other day. From what we have seen and digested thus far, it seems that no new additional regulatory initiatives are emerging, which is good. There was a recognition not only of the things that we have been saying to ministers and the Government but of the wider context of trading conditions and what is happening at the UK Government level. That said, there were no fewer initiatives coming forward, so the wide range of matters that we have articulated in our budget submission and to the committee are still on the table. We have yet to see the details on when those will come through.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,David Lonsdale,Scottish Retail Consortium,"On your earlier question, we feel that consultation is important even if we do not necessarily see eye to eye with the Scottish Government on a specific issue. The paper that the Government published two years ago on introducing in-store restrictions on alcohol marketing is seared in my memory. There was no consultation; it just published a paper that said, “This is what we are going to do,” and there were no real discussions beforehand. Consultation is helpful and, I hope, leads to there being a more rounded and considered viewpoint on a given issue.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,The Convener,,"I think, though, that you would prefer to participate more in the creation of such policies rather than just be consulted on them. Is that right?",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,David Lonsdale,,"Absolutely. Another topical example is last December’s budget, when the Scottish Government announced that it was considering a business rate surtax on grocery stores. That came as a total shock to us—it came completely out of the blue. It completely flew in the face of the shared ambition that had been set out in the new deal for business, which was about involving business at the earliest stages of policy development. We have a whole range of other grumps and complaints about that proposal.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,David Lonsdale,,"As I said, business and Government will not always agree on every issue. We tend to be a very progressive industry, and we will engage constructively with the Government and support most of its ambitions. On many regulatory initiatives, there is an issue with sequencing, and, as I said earlier, it is all about being cognisant of the wider economic and regulatory challenges at a given time.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,The Convener,,"You mentioned your concerns about regulation. For the record, will you say which regulations you feel are surplus to requirements and could perhaps be repealed and which others you feel should not be implemented? I will ask Vikki Manson the same question. Do not worry, Mr Lott—I will be coming to you, too.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,Vikki Manson,,Yes. In terms of—,2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,The Convener,,"I am sorry, but I was going to let David Lonsdale speak first, because he was already discussing that topic.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,David Lonsdale,,"As I said, we highlighted in our budget submission seven or eight regulations that are on the table at the moment. Their sequencing and regulatory burden are key. At the moment, we do not know a tremendous amount of detail about some of them. Our understanding is that framework legislation will come first and the detail will come at a later stage, so it is difficult to be certain as to what the implications will be.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,The Convener,,You are telling us. We have to scrutinise it.,2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,David Lonsdale,,Absolutely. I do not envy you that.,2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,David Lonsdale,,"Regulations are to be introduced on a range of things: the selling of products that are high in salt, fat and sugar; alcohol restrictions in-store, as I mentioned; the elevation of minimum unit pricing for alcohol, at the tail end of this month; vapes; and disposable cups—we are not convinced on the need for that one, as we think that changes that are already afoot in industry might suffice on that front.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,David Lonsdale,,"There have been new restrictions on fireworks. There will be restrictions on the selling of peat. The deposit return scheme was aborted last year, but it looks as though it will come back at a UK level. Extended producer responsibility on packaging is coming in. A lot is happening in that area. As I said, we are not entirely convinced about disposable cups, and we have yet to see a lot of the detail on some of the other measures.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,The Convener,,"Ms Manson, do you want to comment on regulation?",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,Vikki Manson,,"Yes. I agree with most of what David Lonsdale said. The issue is not so much the regulations themselves as their delivery on the other side and how they will be rolled out. Timelines are a contentious issue for us. Often, a period of 12 months is suggested for the delivery of regulations, whereas small businesses, in particular, need a little more time to put in place those new practices.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,Vikki Manson,,"I echo a lot of what David Lonsdale said about the regulations that are coming forward. He spoke about single-use cups. We do not have too much of an issue with that, as we see it as being similar to the plastic bag charge. Again, it is more about how that will be delivered, what systems will need to be put in place, what financial support there will be for small businesses, the using up of existing stock and other such issues. All such things need to be teased out a little more, and businesses need to be allowed enough time at the other end to put them in place, rather than rushing things through in order to tick a box to say that it has been done.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,Vikki Manson,,"There are also concerns about heat in buildings. Zero direct emissions heating systems are a concern for our small businesses. Again, it is about delivery: businesses need to be given enough time to put in place those new systems. How businesses will finance that is also a concern. We looked at research on replacing current gas and electric boilers. No finance was available for that. Loans were available, but a lot of small businesses cannot stretch to taking on more debt, so there is a need to look at grants and other creative ways in order to support them for the roll-out of new regulations.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,The Convener,,Are you suggesting that implementing those regulations would prevent small businesses from expanding or from focusing on what they are trying to do as businesses?,2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,Vikki Manson,,"Yes, absolutely. In 2023, we undertook our “Big Small Business Survey” report. Some of you might be familiar with it. The survey looked at about 10 different areas for small businesses, and we had quite a lot of responses. One of the areas that we looked at in detail was the administration of small businesses. The data showed that most small businesses spend at least eight hours a week on admin tasks over and above their normal daily operational duties. They are overloaded, and they have to create time for anything additional that comes in. That hampers growth.",2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,The Convener,,Thank you.,2024-09-10,scottish_parliament_report_10_09_24.txt
10:30,The Convener,,"Mr Lott, you have been very patient. On universities, one fundamental point that you want to make is about research grants and so on. The floor is yours.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,Universities Scotland,"Our written response focuses on research, but a lot of the points that I will make apply equally to education, training and so on.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,Universities Scotland,"We consider that research can make a contribution across all the Government’s priorities but, if we were to choose one main priority to focus on, it would be economic growth. Our research base in Scotland is exceptional. It levers in almost £1 billion from outwith Scottish Government sources, which creates remarkable assets for Scotland. It is always worth remembering that research, in and of itself, is a significant economic actor. A lot of people—well over 10,000—are employed in high-quality research jobs, and sustaining that is dependent on leveraging that resource.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,Universities Scotland,"The other key point about research is its output, which contributes across Government priorities. It is the foundation from which we see company creation and innovation in our economy—recently, you visited Dundee and saw that for yourselves. A team in the University of Dundee’s school of life sciences will be sustained not only by Scottish Government resources, through the Scottish Funding Council, but, crucially, by leveraging money from other sources across the UK and internationally. The programme for government includes an example of work between the University of Dundee, AstraZeneca and the Scottish Government on kidney treatment. That work will feed into public services and will, I hope, result in better patient outcomes and a better return for the public purse.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,Universities Scotland,"Our concern is that, over a decade, the resources that have been made available through the Scottish Government have declined in real terms—by 20 per cent against the GDP deflator, which is the usual estimate. However, in recent years, that is inadequate to describe the costs that our members are facing, because many of those costs are rising above the retail price index and the normal things that we are experiencing in the economy as a whole—for example, members are buying equipment for which the inflationary pressures are very high.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,Universities Scotland,"We are concerned that that asset for Scotland is being diminished. Certainly, what could be there is not there. We are losing share of UK Research and Innovation resources, for instance. I note that the various research councils—the Medical Research Council, the Biotechnology and Biological Research Council, the Engineering and Physical Sciences Research Council and so on—are closely aligned to the themes of the innovation strategy. If our aim is to grow the economy—universities very much share that aim—we need to see a pivot back towards investment in those outcomes.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,The Convener,,"One of the things that John Mason pointed out when we had a similar discussion a couple of years ago was that, at that time, the University of Glasgow had reserves of £770 million. Facts such as that make things difficult from our perspective. I can understand exactly what you are saying but, when some universities have that level of cash assets, it is difficult for us to say that we should take money out of other areas of priority expenditure, which we would have to do, given that the Scottish Government has a more or less fixed budget from which to provide funding. How would you respond to that? I know that not all universities are as prosperous as that, and perhaps Glasgow does not have quite as much money stashed away now as it did a couple of years ago, but how would Universities Scotland address that issue?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,,"We have 19 diverse members, and they are certainly in different positions. Audit Scotland acknowledges that reserves are an important part of an institution’s financial strategy, but it is important to remember that the reserves represent the accumulated value of the institution, so that figure will include buildings and equipment, which means that you can end up looking at a rather skewed picture. An ancient institution such as the University of Glasgow has a lot of assets, but they are not assets that can be easily turned into spend on staffing, equipment, heating and so on. What one certainly should look at is the underlying operating position, and the Scottish Funding Council's examination of the institutions’ forecasts for 2023-24 shows a deficit of £75 million at a sector level.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,,"Rightly, the SFC would like to see institutions returning a surplus of between 3 per cent and 5 per cent, so the current situation is going in the wrong direction. One of the big reasons it is going in the wrong direction is that, although we have always had some cross-subsidy for research, we are also combining that with significant cross-subsidy for education and we are now very much reliant on income from international fees for that cross-subsidy, which has very much dried up in the recent past.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,The Convener,,"In order to deliver the levels of innovation, productivity and economic growth that the university sector considers that we could deliver, what additional funding would you like from the Scottish Government in the year ahead, and what private sector leverage could that attract? I know that that is not an exact science, so perhaps you could respond on the basis of previous experience.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,,"Clearly, the budget ahead will be tight. A figure in the existing Scottish Government capital spending review, which we will point to in our budget submission, represents about a 3 per cent increase on the current level. You need to remember that universities are slightly odd in this context. It is a capital budget even though that resource, going through into the research funding for the Funding Council, is being spent on people and activity.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,The Convener,,Are you looking for a 3 per cent increase or three percentage points of increase?,2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,,Yes. That is what—,2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,The Convener,,The former or the latter?,2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,,It is a 3 per cent increase on the current level.,2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,The Convener,,Is that all? That is not incredibly ambitious.,2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,,"We are calibrating it to where we are aware the Scottish Government’s position is for the year ahead. Over time, we absolutely need to grow the research budget. There will be a conversation then about how we can increase the Funding Council’s research excellence grant and research postgraduate grant from that capital source.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,,"I will try to answer your question about innovation and the economy. Importantly, as the innovation strategy is implemented, it has a recommendation to look at innovation and funding overall. Some priority needs to be given, within the resources across Government, including the economic development directorate, to the issue of how we invest in innovation through universities. At the moment, that connection is not made well enough, and we think that we can amplify the impact of that money if we work alongside Government in that area.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,The Convener,,"What does 3 per cent represent in cash terms, and what private sector investment would that bring in over, say, five years?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,,Off the top of my head—I would need to confirm this—it is in the low double-digit millions.,2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,,We might see a doubling of the amplification effect in terms of direct leverage and creating that research capacity. The analysis of the economic value of research activity is 8:1 across the piece.,2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,The Convener,,"There are quite a lot of figures here. For example, according to your submission, London Economics estimates that there is a",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,,May I make one more comment?,2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,The Convener,,Of course.,2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,,We have been discussing with the Government how we might achieve greater join-up on the economy side of its work.,2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,,"In terms of leverage, there are policy changes, too. In its funding, Innovate UK has a limitation on the level of resource that can go into university projects. We think that that is not suited to SME-heavy economies such as Scotland’s, because it is quite a challenge for a company to engage with a funding call from Innovate UK, and there are a lot of opportunity costs rolled into making such projects happen. If the universities can take the lead on behalf of business partners, we may be able to leverage more Innovate UK money into Scotland. We currently leverage about 6 per cent of the UK total, as far as we are aware. Although it has dropped significantly, we are leveraging 12 or 13 per cent of research councils’ money, because that is about universities. There are policy measures beyond the budget that we could take to help businesses in Scotland to innovate and access resource.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,The Convener,,"Ms Manson, what kind of relationship does the Federation of Small Businesses have with Universities Scotland? What can it do to help you, or vice versa?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,Vikki Manson,,"There is not much of a relationship at the moment, as far as I am aware. We are more involved with Skills Development Scotland, so we are probably more on a level of modern, foundation and graduate apprenticeships. I can check that, but I am not aware of our having any engagement with universities at the moment. We would definitely be open to doing that.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,Vikki Manson,,"Small businesses have found that there has been quite a large impact in relation to skills. Returning to our survey, a third of our businesses felt that lack of staff had had an impact on their business operations. Also, upskilling new employees is quite an issue for our small businesses, with more than two-fifths of them responding that they did not feel confident that they had appropriately skilled staff.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,The Convener,,"I am tempted to ask about non-domestic rates, but I am sure that colleagues will be keen to come in on that, so I shall allow them to do so.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,The Convener,,"I will open out the session to colleagues, with Ross Greer to ask the first questions, to be followed by Liz Smith.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,Ross Greer,West Scotland) (Green,"My question is for David Lott. I will pick up on the convener’s question about university reserves. The University of Glasgow’s reserves come to £1 billion but it does not have £1 billion in cash; its reserves are not liquid and a lot of it is in the form of properties. The University of Edinburgh has reserves of about £2.7 billion, which is the largest of any university. A billion pounds of that is cash, although £1.7 billion is largely the university’s property portfolio. Where a public institution has such substantial cash reserves—more than the Scottish Government has been allowed to have in its reserves, historically—do you acknowledge the challenge in providing even more public funding to that institution?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,Ross Greer,West Scotland) (Green,"I acknowledge that no other university is in that position and that you are here to represent the whole sector, but has there been discussion in the sector that the inequality of reserves makes taking a blanket approach to public funding that bit more challenging?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,,"First, you probably have an advantage over me in knowing the detail of the University of Edinburgh’s accounts, but I would observe in general that, when we look at the cash figure, we need to be aware of where that has come from and what it is attributed to, and we also need to look at the debt figure. Sometimes, the figures can be very large, because some of the organisations are very big, but we need to look at the detail before reaching the conclusion that an institution is in a particular position.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lott,,"I will make two points. One is that the institutions are delivering activity on behalf of Scotland by, for example, teaching people and carrying out research, but the resources that are being made available for that currently means that they are making a loss, and that is a significant issue. If an institution has cash, that enables it to invest and act to the benefit of Scotland. If we divert resource—that is behind what you are suggesting—to make up for the deficit that I am describing, that would remove that potential impact. We need to think very carefully before starting to explore whether, at this moment, an institution may be able to make a contribution to the cost of something.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,Ross Greer,,"That is a fair point. I would like to expand on that in a huge amount of depth, but I have questions for other witnesses as well. I may come back to that later, if that is okay.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,Ross Greer,,"David Lonsdale, your initial point of complaint about the public health levy was, essentially, that the retail sector felt blindsided by it being included in the budget. I want to explore that a bit more. The language in the budget was simply a commitment to consult on its possible reintroduction. Is your position that either the retail consortium or the sector more broadly should have been informed in advance that that would be in the budget—that is, that they should have been informed before Parliament that there would be a consultation?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lonsdale,,"Yes, we were blindsided by that announcement. The new deal for business that Government and business had signed up to included a commitment about business being involved in policy development at the very earliest stages.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,David Lonsdale,,"On how you put your question, the public health levy is a misnomer. That is not what is in the budget. Essentially, the budget contains a new tax—or, if you like, a regurgitated tax—to raise money. The budget refers to sustaining public finances, but, other than using the phrase “public health levy”, there is nothing about public health in it. It is—",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,Ross Greer,,"It is about alcohol and tobacco—that is, it is about health-harming products. I would know—I wrote that line of the budget. It is a tax on the retailers of alcohol and tobacco, which I think is pretty timely today, given that we have the excess alcohol death figures showing that almost 1,300 people in Scotland died of alcohol-related conditions in the past year.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:00,Ross Greer,,"In the first instance, I am confused about your position that you should have known about the proposal before the budget announcement. Obviously, we have different views on the policy, which is fine, and I would understand your position more if the announcement had been about the introduction of the policy, but it was not; it was a commitment to explore whether the policy should be reintroduced. I am aware, through the answers to written questions, that you have subsequently been engaged in that process, as have others from the business sector and alcohol harm reduction charities as well as health experts and so on.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Ross Greer,,"What I am struggling with is that you apparently have a problem with the fact that, at the budget, it was announced that, without your being informed ahead of Parliament, there would be a consultation and that a policy would be explored. If it had been confirmation that the policy was going to be implemented, I would completely understand that, as policies should not be implemented without consultation, but it was not that. The announcement was just to say, “We are going to consult.” You have subsequently been consulted, as per the Government’s commitment to engage with business. I am struggling to understand what the issue is.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,David Lonsdale,,"Contact is made with us on a range of issues before they come into the public domain. For example, the Government touches base with us in good time on a range of regulatory issues. Sometimes, the Government takes forward the proposals and sometimes it does not. The Government takes that approach to fill out its thinking and to enable it to make more rounded decisions, before it decides that there is probably something in a proposal and that it will take that forward. That is not unusual. It is reasonably common for us to be sounded out about stuff. That is where we are coming from on that one. As I said, I do not think that the approach that was taken matches up with the new deal for business.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,David Lonsdale,,"On my point that the term “public health levy” is a misnomer, yes, there was something in place with that type of title a dozen years ago. As you said, that was related to stores that sold alcohol and tobacco. However, the fact is that the money went into the general kitty and was not ring fenced for public health, so I think that it is a misnomer.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Ross Greer,,"The proposal that the Fraser of Allander Institute has developed for Alcohol Focus Scotland is that the money would be ring fenced for drug and alcohol partnerships, or at least for health and social care partnerships. There would be some element of ring fencing to ensure that the money goes into prevention, treatment and so on that are specifically related to the harms caused by alcohol and tobacco.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Ross Greer,,"At the moment, the value to retailers of minimum unit pricing is about £30 million a year. I think that it surprises quite a lot of people when they find out that the additional amount that is paid as a result of MUP does not go back to the public sector or the health service but is retained by the retailers. Given that we are talking about health-harming products that have not only a significant impact on people’s lives—that should be the focus today—but a really significant cost to the health service, is it not only fair to have a consequential levy or surcharge, or however it is phrased? That is particularly the case given that, at the moment, with MUP not being in place in the rest of the UK, retailers in Scotland pocket an additional £30 million a year as a result of MUP that they would not get otherwise? The proposal is that that money—we could set it at a rate that generates about that amount—goes back into the health service.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,David Lonsdale,,I am not 100 per cent clear on where you get the £30 million figure from.,2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Ross Greer,,I think that it is from Alcohol Focus Scotland.,2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,David Lonsdale,,"Okay. To reel that back slightly, there are a few assumptions out there about an increase in MUP generating additional profits for retailers. I think that those assumptions are misplaced. We talked about Governments consulting business in advance. Normally, when the Government publishes a proposal, it has a BRIA that accompanies that, and the Government tends to involve and consult business in advance to inform the development of that. I understand that, in this case, the Government’s BRIA was at pains to point out the difference between increased revenues from something like MUP and increased profits.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,David Lonsdale,,"My recollection and my notes tell me that the BRIA talked about £16 million of increased revenues from increasing MUP, and that is right across the drinks industry supply chain. It includes manufacturers of drinks, logistics companies and all types of retailers. I think that there is more in the issue than you suggest.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,David Lonsdale,,"I also understand that when MUP was introduced, volumes went down by 3.5 or 4 per cent. Another factor to bear in mind in any discussion of where profits are going is that, in all likelihood, there will be some sort of customer reaction. If prices go up at the end of this month, we could see customers deciding to switch from supermarket own brands to existing branded products with a similar price, which they will presumably see as being better quality but which generate less profit for retailers. The notion of vast profits is not borne out by the evidence or by the BRIA that the Government commissioned and I am not sure that it is what will happen in reality.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Ross Greer,,I checked and that figure of £30 million came from Alcohol Focus Scotland.,2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Ross Greer,,"I would love to go into more depth about that, but I am conscious of how much time I have taken up. My final question is for Vicky Manson. Does the FSB have any thoughts about the small business bonus scheme as it is currently constructed? Is it fulfilling its objectives or would you like to see reforms to the scheme?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Vikki Manson,,"We have been quite vocal about the small business bonus scheme. Businesses in Scotland no longer benefit from the relief that businesses in England and Wales get. We find that quite difficult because our members got so much benefit from that relief. When the scheme was coming to an end, we spoke to our members, some of whom said that they would not be able to continue without that support, which was critical to their continued operation and to the year-round employment of locals. That demonstrated how vital the relief scheme was for small businesses. I know that it is unlikely that there will be any change to that, but we are continuing to argue for that.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Vikki Manson,,"Regarding reform, there was a change to some of the criteria around the end of 2022, which meant that lots of members had to start paying fees. It would be good if there could be some sort of reform. We would love to engage with that and involve our members in shaping that.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Ross Greer,,"Do you have any concerns that the scheme, as it currently stands, benefits not only small businesses? The Scottish Parliament information centre estimates that shooting estates get between £3 million and £5 million-worth of relief each year from the small business bonus scheme, but most people would not regard shooting estates as small businesses. Is there a need to refine the scheme to ensure that it does what it says on the tin and is a relief scheme for small businesses?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Vikki Manson,,"It is important to distinguish between smaller and larger businesses, which face quite different challenges. When people think of a small business at the moment, they tend to think of a business with fewer than 250 employees, but there can be a huge difference between someone who employs 249 people and someone who employs two. The financial challenges are also far more acute for someone operating in a husband-and-wife situation. It is important to understand that the scheme protected the small business community and that our members fit that definition.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Liz Smith,,"Mr Lonsdale, I come to your submission. You have already spoken to the convener about different taxes that are coming in. You also say something really interesting:",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Liz Smith,,“The devolution of these”—,2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Liz Smith,,"“A kaleidoscope of differing local taxes may help plug gaps in councils’ finances. However, it can add complexity and cost to the operations of businesses and make budgeting trickier”.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Liz Smith,,"This morning, we have been trying to find tax structures that are a bit more efficient. What would you like to happen to ensure that we do not have inconsistency and incoherence across the different types of tax, which is—in your view—knocking consumers?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,David Lonsdale,,"The Scottish Government has a tax framework, which it is—I think—about to update. It has been renamed as a tax strategy, but they are one and the same.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,David Lonsdale,,"There were six principles underpinning the strategy’s previous iteration. There was a lot of good stuff in there around coherence, to go back to your point; on minimising surprises, which perhaps relates to an earlier point; and on the need for greater predictability. In reality, however, although that strategy has been followed on many occasions, on other occasions it has not. For example, we now have a business rate that is at a 25-year high. As we discussed, we also have the spectre of a potential business rates surtax on grocers, and question marks have been raised about making business rates reliefs and licences to trade subject to fair work conditionality.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,David Lonsdale,,"Vikki Manson mentioned retail, hospitality and leisure rates relief, which has been withdrawn in Scotland in the past couple of years, in contrast to other parts of the UK.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,David Lonsdale,,"We think that competitiveness should be built into the next iteration of the tax strategy. As I said, we think that the six principles are good but that coherence should be added to that. A more coherent approach to all these things would play into the other bits of Government policy making in Scotland, such as making sure that we have viable town centres, high streets and retail destinations that also have a degree of vitality about them.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Liz Smith,,"Do you feel that having different types of tax, as opposed to the actual rates, is having an effect on consumer behaviour? Is it easy to find the evidence to suggest that consumer behaviour is being affected by the type of tax rather than by their having to pay more?",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,David Lonsdale,,"That is a good question. This may not necessarily answer your question directly, but, over and above what we have seen with regard to changes in income tax, we have heard some announcements—and there has been some speculation—about what might happen to council tax in the coming year. If what has been reported is to be believed, it appears that there will be some pretty choice potential increases. Over and above that, there are a number of elements coming down the line.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,David Lonsdale,,"We have touched a little on regulation and what could have an impact on consumers. We have talked about the cups levy and the deposit return scheme and things such as the visitor levy, which is outwith our sector. The extended producer responsibility for packaging is coming into effect at the tail end of next year, and we have yet to work out the implications of that for consumers, let alone for retailers. A lot is happening in this space for shoppers, and there are pressures on household disposable incomes.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,David Lonsdale,,"That is why we suggest in our budget recommendations paper that policy makers should be alive to those different pressures. We can see that reflected in our own data on retail sales, which have flatlined, at best, in the past 18 months or so.",2024-09-10,scottish_parliament_report_10_09_24.txt
11:15,Liz Smith,,"I follow those developments regularly. I think that you are suggesting that, as things stand, the lack of coherence and there being too much inconsistency is creating a bit of a disincentive for consumers rather than adding the competitive edge that you would like to see, which would make businesses flourish. The Federation of Small Businesses is saying much the same.",2024-09-10,scottish_parliament_report_10_09_24.txt
